Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pharmacy_Suite,Chrome 66.0.3359.139,,2018-05-16 19:33:18,2018-05-16 20:01:00,27m - 41.623s,FAILED
,,,,,,
Test Cases/PHARMACY TEST CASES/TC_PHAR_002 Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-16 19:33:19,2018-05-16 19:36:33,3m - 14.674s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-16 19:33:19,2018-05-16 19:33:22,3.160s,PASSED
"Statement - out.println(""Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-16 19:33:22,2018-05-16 19:33:22,0.012s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-16 19:33:22,2018-05-16 19:33:26,3.786s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-16 19:33:26,2018-05-16 19:33:27,1.149s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:33:27,2018-05-16 19:33:28,0.746s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 19:33:28,2018-05-16 19:33:28,0.126s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 19:33:28,2018-05-16 19:33:28,0.115s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:33:28,2018-05-16 19:33:31,3.017s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:33:31,2018-05-16 19:33:32,0.972s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:33:32,2018-05-16 19:33:35,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:33:35,2018-05-16 19:33:36,1.171s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:33:36,2018-05-16 19:33:39,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:33:39,2018-05-16 19:33:40,0.085s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:33:40,2018-05-16 19:33:40,0.843s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-16 19:33:40,2018-05-16 19:33:41,0.187s,PASSED
Statement - MedicineLength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(PharmacyRequest/Page_KDMC-Pharmacy/select_--Select--Albendazole)),Chrome 66.0.3359.139,,2018-05-16 19:33:41,2018-05-16 19:33:41,0.099s,PASSED
"Statement - For ([l = 1, l <= MedicineLength - 1, (l++)])",Chrome 66.0.3359.139,,2018-05-16 19:33:41,2018-05-16 19:35:41,2m - 0.307s,PASSED
"Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(PharmacyRequest/Page_KDMC-Pharmacy/input_txtno), ""value"")",Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:41,0.046s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:41,0.001s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:41,0.003s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:41,0.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:41,0.105s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:35:41,2018-05-16 19:35:44,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:44,2018-05-16 19:35:45,0.671s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:35:45,2018-05-16 19:35:48,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:48,2018-05-16 19:35:49,0.721s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:35:49,2018-05-16 19:35:52,3.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:52,2018-05-16 19:35:52,0.115s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:52,2018-05-16 19:35:52,0.592s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:35:52,2018-05-16 19:35:55,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:55,2018-05-16 19:35:56,0.667s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 19:35:56,2018-05-16 19:35:56,0.103s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 19:35:56,2018-05-16 19:35:56,0.098s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-16 19:35:56,2018-05-16 19:35:59,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:35:59,2018-05-16 19:36:00,0.969s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:36:00,2018-05-16 19:36:01,1.118s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-16 19:36:01,2018-05-16 19:36:02,0.284s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-16 19:36:02,2018-05-16 19:36:02,0.157s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 19:36:02,2018-05-16 19:36:02,0.089s,PASSED
