Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Inpatient_Suite,Chrome 66.0.3359.181,It Contains All The Inpatient Request,2018-06-09 21:18:28,2018-06-09 21:27:40,9m - 12.282s,PASSED
,,,,,,
Test Cases/INPATIENT TEST CASES/TC_INR_001 Verify Schedule 5 Inpatient Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-09 21:18:28,2018-06-09 21:21:32,3m - 3.268s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-09 21:18:29,2018-06-09 21:18:32,3.003s,PASSED
"Statement - out.println(""Verify Schedule 5 Inpatient Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-06-09 21:18:32,2018-06-09 21:18:32,0.012s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 21:18:32,2018-06-09 21:18:34,1.646s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-09 21:18:34,2018-06-09 21:18:35,1.155s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:35,2018-06-09 21:18:37,2.018s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:18:37,2018-06-09 21:18:38,0.856s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:18:38,2018-06-09 21:18:38,0.158s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:18:38,2018-06-09 21:18:38,0.229s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:38,2018-06-09 21:18:41,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:18:41,2018-06-09 21:18:42,1.282s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:42,2018-06-09 21:18:45,3.001s,PASSED
scrollToPosition,Chrome 66.0.3359.181,,2018-06-09 21:18:45,2018-06-09 21:18:45,0.022s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:45,2018-06-09 21:18:47,2.004s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 21:18:47,2018-06-09 21:18:48,1.084s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:48,2018-06-09 21:18:51,3.002s,PASSED
refresh,Chrome 66.0.3359.181,,2018-06-09 21:18:51,2018-06-09 21:18:52,0.577s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:18:52,2018-06-09 21:18:55,3.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:55,0.187s,PASSED
"Statement - Inpatient_RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:55,0.060s,PASSED
"Statement - RequestNo = Inpatient_RequestNumber.split(""/"")[2]",Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:55,0.005s,PASSED
"Statement - out.println(""RqID : "" + RequestNo)",Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:55,0.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:55,0.181s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/select_--Select--Alcohol Rub i)),Chrome 66.0.3359.181,,2018-06-09 21:18:55,2018-06-09 21:18:56,0.083s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.181,,2018-06-09 21:18:56,2018-06-09 21:19:04,8.099s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 21:19:04,2018-06-09 21:19:04,0.079s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:04,2018-06-09 21:19:04,0.098s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:04,2018-06-09 21:19:07,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:07,2018-06-09 21:19:07,0.545s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:07,2018-06-09 21:19:10,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:10,2018-06-09 21:19:11,0.114s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:11,2018-06-09 21:19:11,0.521s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:11,2018-06-09 21:19:14,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:14,2018-06-09 21:19:15,0.491s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:19:15,2018-06-09 21:19:15,0.125s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:19:15,2018-06-09 21:19:15,0.125s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:15,2018-06-09 21:19:18,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:18,2018-06-09 21:19:18,0.579s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:18,2018-06-09 21:19:21,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:21,2018-06-09 21:19:22,0.576s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:19:22,2018-06-09 21:19:24,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:19:24,2018-06-09 21:19:24,0.167s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:19:24,2018-06-09 21:19:24,0.173s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:19:24,2018-06-09 21:19:24,0.119s,PASSED
