Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Inpatient_Suite,Chrome 66.0.3359.181,It Contains All The Inpatient Request,2018-05-28 10:11:59,2018-05-28 10:21:18,9m - 18.944s,PASSED
,,,,,,
Test Cases/INPATIENT TEST CASES/TC_INR_001 Verify Schedule 5 Inpatient Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-28 10:11:59,2018-05-28 10:15:02,3m - 3.366s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-28 10:12:00,2018-05-28 10:12:02,2.944s,PASSED
"Statement - out.println(""Verify Schedule 5 Inpatient Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-28 10:12:02,2018-05-28 10:12:02,0.010s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-28 10:12:02,2018-05-28 10:12:04,1.765s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-28 10:12:04,2018-05-28 10:12:05,1.152s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:05,2018-05-28 10:12:07,2.023s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:07,2018-05-28 10:12:09,1.696s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:12:09,2018-05-28 10:12:09,0.163s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:12:09,2018-05-28 10:12:09,0.118s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:09,2018-05-28 10:12:12,3.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:12,2018-05-28 10:12:14,1.132s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:14,2018-05-28 10:12:17,3.003s,PASSED
scrollToPosition,Chrome 66.0.3359.181,,2018-05-28 10:12:17,2018-05-28 10:12:17,0.040s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:17,2018-05-28 10:12:19,2.005s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-28 10:12:19,2018-05-28 10:12:19,0.820s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:19,2018-05-28 10:12:22,3.002s,PASSED
refresh,Chrome 66.0.3359.181,,2018-05-28 10:12:22,2018-05-28 10:12:23,0.698s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:23,2018-05-28 10:12:26,3.003s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 10:12:26,2018-05-28 10:12:26,0.233s,PASSED
"Statement - Inpatient_RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.181,,2018-05-28 10:12:26,2018-05-28 10:12:26,0.068s,PASSED
"Statement - RequestNo = Inpatient_RequestNumber.split(""/"")[2]",Chrome 66.0.3359.181,,2018-05-28 10:12:26,2018-05-28 10:12:26,0.004s,PASSED
"Statement - out.println(""RqID : "" + RequestNo)",Chrome 66.0.3359.181,,2018-05-28 10:12:26,2018-05-28 10:12:26,0.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 10:12:26,2018-05-28 10:12:27,0.167s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/select_--Select--Alcohol Rub i)),Chrome 66.0.3359.181,,2018-05-28 10:12:27,2018-05-28 10:12:27,0.086s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.181,,2018-05-28 10:12:27,2018-05-28 10:12:34,7.618s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-28 10:12:34,2018-05-28 10:12:34,0.064s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:34,2018-05-28 10:12:34,0.073s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:34,2018-05-28 10:12:37,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:37,2018-05-28 10:12:38,0.489s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:38,2018-05-28 10:12:41,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:41,2018-05-28 10:12:41,0.136s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:41,2018-05-28 10:12:42,0.496s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:42,2018-05-28 10:12:45,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:45,2018-05-28 10:12:45,0.478s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:12:45,2018-05-28 10:12:45,0.185s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:12:45,2018-05-28 10:12:45,0.108s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:45,2018-05-28 10:12:48,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:48,2018-05-28 10:12:49,0.666s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:49,2018-05-28 10:12:52,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:52,2018-05-28 10:12:53,0.551s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:53,2018-05-28 10:12:55,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 10:12:55,2018-05-28 10:12:55,0.225s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 10:12:55,2018-05-28 10:12:55,0.154s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:55,2018-05-28 10:12:55,0.094s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:55,2018-05-28 10:12:57,2.001s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC - CMO/input_1), ""xpath"", ""equals"", ""//*[@id="" + RequestNo + ""]"", true)",Chrome 66.0.3359.181,,2018-05-28 10:12:57,2018-05-28 10:12:57,0.038s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:12:57,2018-05-28 10:12:57,0.119s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:57,2018-05-28 10:12:59,2.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 10:12:59,2018-05-28 10:12:59,0.224s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:12:59,2018-05-28 10:13:01,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:01,2018-05-28 10:13:02,0.112s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:13:02,2018-05-28 10:13:04,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:04,2018-05-28 10:13:04,0.485s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:13:04,2018-05-28 10:13:07,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:07,2018-05-28 10:13:07,0.124s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:07,2018-05-28 10:13:08,0.427s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:13:08,2018-05-28 10:13:11,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:11,2018-05-28 10:13:11,0.761s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:13:11,2018-05-28 10:13:11,0.154s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:13:11,2018-05-28 10:13:12,0.101s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:13:12,2018-05-28 10:13:15,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:15,2018-05-28 10:13:16,1.550s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 10:13:16,2018-05-28 10:13:19,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:19,2018-05-28 10:13:19,0.173s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:19,2018-05-28 10:13:20,0.933s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 10:13:20,2018-05-28 10:13:21,0.399s,PASSED
"Statement - InpID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_Store/input_1), ""xpath"", ""equals"", ""//*[@id="" + RequestNo + ""]"", true)",Chrome 66.0.3359.181,,2018-05-28 10:13:21,2018-05-28 10:13:21,0.020s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 10:13:21,2018-05-28 10:13:21,0.575s,PASSED
