Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Inpatient_Suit,Chrome 66.0.3359.139,It Contains All The Inpatient Request,2018-05-15 14:22:01,2018-05-15 14:31:27,9m - 25.412s,PASSED
,,,,,,
Test Cases/INPATIENT TEST CASES/TC_INR_001 Verify Schedule 5 Inpatient Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-15 14:22:02,2018-05-15 14:25:14,3m - 12.325s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 14:22:02,2018-05-15 14:22:06,3.634s,PASSED
"Statement - out.println(""Verify Schedule 5 Inpatient Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-15 14:22:06,2018-05-15 14:22:06,0.012s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 14:22:06,2018-05-15 14:22:17,11.263s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-15 14:22:17,2018-05-15 14:22:18,1.141s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:18,2018-05-15 14:22:20,2.024s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 14:22:20,2018-05-15 14:22:21,0.786s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 14:22:21,2018-05-15 14:22:21,0.153s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 14:22:21,2018-05-15 14:22:21,0.117s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:21,2018-05-15 14:22:24,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 14:22:24,2018-05-15 14:22:26,1.484s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:26,2018-05-15 14:22:29,3.003s,PASSED
scrollToPosition,Chrome 66.0.3359.139,,2018-05-15 14:22:29,2018-05-15 14:22:29,0.024s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:29,2018-05-15 14:22:31,2.003s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 14:22:31,2018-05-15 14:22:32,1.286s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:32,2018-05-15 14:22:35,3.004s,PASSED
refresh,Chrome 66.0.3359.139,,2018-05-15 14:22:35,2018-05-15 14:22:36,0.508s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 14:22:36,2018-05-15 14:22:39,3.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 14:22:39,2018-05-15 14:22:39,0.212s,PASSED
"Statement - Inpatient_RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.139,,2018-05-15 14:22:39,2018-05-15 14:22:39,0.067s,PASSED
