Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Inpatient_Suit,Chrome 66.0.3359.139,It Contains All The Inpatient Request,2018-05-14 14:42:30,2018-05-14 14:48:53,6m - 22.193s,FAILED
,,,,,,
Test Cases/INPATIENT TEST CASES/TC_INR_001 Verify Schedule 5 Inpatient Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-14 14:42:31,2018-05-14 14:44:54,2m - 23.487s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-14 14:42:31,2018-05-14 14:42:34,2.935s,PASSED
"Statement - out.println(""Verify Schedule 5 Inpatient Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-14 14:42:34,2018-05-14 14:42:34,0.011s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 14:42:34,2018-05-14 14:42:39,4.542s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-14 14:42:39,2018-05-14 14:42:40,1.147s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 14:42:40,2018-05-14 14:42:41,0.967s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 14:42:41,2018-05-14 14:42:41,0.234s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 14:42:41,2018-05-14 14:42:41,0.158s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 14:42:41,2018-05-14 14:42:44,3.028s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 14:42:44,2018-05-14 14:42:46,2.249s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 14:42:46,2018-05-14 14:42:49,3.001s,PASSED
scrollToPosition,Chrome 66.0.3359.139,,2018-05-14 14:42:49,2018-05-14 14:42:49,0.030s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 14:42:49,2018-05-14 14:42:51,2.002s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 14:42:51,2018-05-14 14:42:53,1.910s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 14:42:53,2018-05-14 14:42:56,3.001s,PASSED
refresh,Chrome 66.0.3359.139,,2018-05-14 14:42:56,2018-05-14 14:42:59,3.017s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 14:42:59,2018-05-14 14:43:02,3.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 14:43:02,2018-05-14 14:43:03,0.215s,PASSED
"Statement - Inpatient_RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Inpatient Request/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.139,,2018-05-14 14:43:03,2018-05-14 14:43:03,0.057s,PASSED
"Statement - RequestNo = Inpatient_RequestNumber.split(""/"")[2]",Chrome 66.0.3359.139,,2018-05-14 14:43:03,2018-05-14 14:43:03,0.005s,PASSED
"Statement - out.println(""RqID : "" + RequestNo)",Chrome 66.0.3359.139,,2018-05-14 14:43:03,2018-05-14 14:43:03,0.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 14:43:03,2018-05-14 14:43:03,0.201s,PASSED
