Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pharmacy_Suite,Chrome 66.0.3359.139,,2018-05-14 17:32:26,2018-05-14 17:54:01,21m - 34.844s,FAILED
,,,,,,
Test Cases/PHARMACY TEST CASES/TC_PHAR_001 Verify Schedule 1 Pharmacy Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-14 17:32:26,2018-05-14 17:33:00,33.517s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-14 17:32:27,2018-05-14 17:32:30,2.932s,PASSED
"Statement - out.println(""Verify Schedule 1 Pharmacy Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-14 17:32:30,2018-05-14 17:32:30,0.011s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 17:32:30,2018-05-14 17:32:34,4.311s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-14 17:32:34,2018-05-14 17:32:35,1.154s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:32:35,2018-05-14 17:32:36,0.941s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 17:32:36,2018-05-14 17:32:36,0.146s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 17:32:36,2018-05-14 17:32:36,0.133s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 17:32:36,2018-05-14 17:32:39,3.020s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:32:39,2018-05-14 17:32:41,1.421s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 17:32:41,2018-05-14 17:32:44,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:32:44,2018-05-14 17:32:45,1.489s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 17:32:45,2018-05-14 17:32:48,3.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:32:48,2018-05-14 17:32:48,0.120s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:32:48,2018-05-14 17:32:49,0.749s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 17:32:49,2018-05-14 17:32:49,0.195s,PASSED
Statement - MedicineLength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(PharmacyRequest/Page_KDMC-Pharmacy/select_--Select--Albendazole)),Chrome 66.0.3359.139,,2018-05-14 17:32:49,2018-05-14 17:32:49,0.102s,PASSED
"Statement - For ([l = 1, l <= MedicineLength - 1, (l++)])",Chrome 66.0.3359.139,,2018-05-14 17:32:49,2018-05-14 17:33:00,10.330s,FAILED
,,,,,,
Test Cases/PHARMACY TEST CASES/TC_PHAR_002 Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-14 17:33:00,2018-05-14 17:35:05,2m - 5.475s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-14 17:33:00,2018-05-14 17:33:03,2.731s,PASSED
"Statement - out.println(""Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-14 17:33:03,2018-05-14 17:33:03,0.001s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 17:33:03,2018-05-14 17:33:08,4.736s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-14 17:33:08,2018-05-14 17:33:09,1.137s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 17:33:09,2018-05-14 17:33:09,0.701s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 17:33:09,2018-05-14 17:33:10,0.119s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 17:33:10,2018-05-14 17:33:10,0.122s,PASSED
